RUN,11:05:44,00:00:17
RUN,11:06:11,00:00:06
RUN,11:10:02,00:00:09
RUN,05:00:22,18:15:36
RUN,05:00:22,18:16:49
RUN,05:00:22,18:18:30
RUN,11:22:57,00:00:07
RUN,11:22:57,00:01:21
RUN,11:26:00,00:00:06
RUN,11:28:31,00:00:30
RUN,11:31:23,00:00:12
RUN,11:32:57,00:00:06
RUN,11:32:57,00:01:53
RUN,11:32:57,00:01:58
RUN,11:36:43,00:00:08
RUN,11:41:42,00:00:15
RUN,11:50:49,00:00:15
RUN,11:55:37,00:00:12
RUN,11:58:09,00:00:10
RUN,11:59:37,00:00:22
RUN,11:59:37,00:01:16
RUN,12:15:21,00:00:07
